"row","math_score","WEALTH","ST28Q01"
"2595",400.570265789474,1.61,"11-25 books "
"2596",510.576744736842,2.59,"101-200 books "
"2597",453.915184210526,2.31,"0-10 books "
"2598",566.032989473684,1.39,"26-100 books "
"2599",411.094118421053,0.54,"0-10 books "
"2600",196.853494736842,1.05,"26-100 books "
"2601",286.714205263158,1.18,"11-25 books "
"2602",457.104721052632,2.15,"0-10 books "
"2603",361.750465789474,3.38,"0-10 books "
"2604",371.507692105263,1.65,"0-10 books "
"2605",415.788247368421,0.02,"26-100 books "
"2606",443.202752631579,2.14,"11-25 books "
"2607",399.926613157895,3.89,"201-500 books "
"2608",681.446934210526,3.46,"More than 500 books"
"2609",505.173392105263,3.29,"26-100 books "
"2610",606.947718421053,3.05,"26-100 books "
"2611",489.049363157895,-0.87,"0-10 books "
"2612",457.703286842105,2.37,"26-100 books "
"2613",349.025102631579,-1.03,"0-10 books "
"2614",520.752121052632,-0.69,"0-10 books "
"2615",438.110952631579,-0.31,"0-10 books "
"2616",404.116481578947,0.27,"0-10 books "
"2617",519.423836842105,1.5,"0-10 books "
"2618",460.404957894737,1.23,"26-100 books "
"2619",651.855515789474,0.72,"101-200 books "
"2620",412.549513157895,0.0800000000000001,"11-25 books "
"2621",509.215657894737,1.49,"101-200 books "
"2622",513.139034210526,2.37,"26-100 books "
"2623",576.335463157895,1.83,"0-10 books "
"2624",377.624410526316,1.96,"26-100 books "
"2625",443.6824,2.45,"101-200 books "
"2626",540.176365789474,1.27,"101-200 books "
"2627",380.342494736842,2.84,"26-100 books "
"2628",421.933652631579,0.83,"101-200 books "
"2629",348.594642105263,2,"26-100 books "
"2630",519.690313157895,2.74,"101-200 books "
"2631",535.949605263158,0.27,"201-500 books "
"2632",445.62155,1.81,"26-100 books "
"2633",565.131060526316,1.23,"11-25 books "
"2634",386.004131578947,-1.42,"11-25 books "
"2635",421.216207894737,3.99,"More than 500 books"
"2636",517.312510526316,2.49,"11-25 books "
"2637",443.436431578947,2.02,"26-100 books "
"2638",455.739544736842,1.64,"11-25 books "
"2639",236.993384210526,5,"More than 500 books"
"2640",525.019889473684,3.19,"More than 500 books"
"2641",554.566210526316,2.46,"101-200 books "
"2642",459.482534210526,1.02,"11-25 books "
"2643",386.065631578947,1.72,"201-500 books "
"2644",593.693465789474,1.7,"101-200 books "
"2645",559.030752631579,1.39,"11-25 books "
"2646",374.069984210526,0.52,"26-100 books "
"2647",331.064442105263,2.67,"0-10 books "
"2648",584.747997368421,2.05,"101-200 books "
"2649",376.935657894737,-2.04,"0-10 books "
"2650",500.216881578947,1.78,"26-100 books "
"2651",617.045202631579,1.17,"26-100 books "
"2652",419.699326315789,2.96,"26-100 books "
"2653",535.715931578947,2.91,"More than 500 books"
"2654",350.341092105263,3.15,"11-25 books "
"2655",569.816997368421,1.23,"26-100 books "
"2656",477.475997368421,2.43,"26-100 books "
"2657",420.355273684211,0.95,"0-10 books "
"2658",607.935731578947,2.16,"101-200 books "
"2659",514.172157894737,2.46,"101-200 books "
"2660",301.112242105263,-0.48,"0-10 books "
"2661",534.793505263158,3.4,"201-500 books "
"2662",473.8478,2.8,"11-25 books "
"2663",419.121281578947,1.42,"0-10 books "
"2664",361.463502631579,1.64,"11-25 books "
"2665",508.678589473684,2.16,"201-500 books "
"2666",502.693078947368,1.42,"201-500 books "
"2667",404.956913157895,2.43,"26-100 books "
"2668",371.466707894737,0.0600000000000001,"11-25 books "
"2669",451.000318421053,2.78,"More than 500 books"
"2670",471.658563157895,2.27,"101-200 books "
"2671",375.193305263158,2.13,"0-10 books "
"2672",442.837876315789,4.03,"101-200 books "
"2673",389.341260526316,3.79,"26-100 books "
"2674",489.545426315789,0.56,"201-500 books "
"2675",339.362176315789,1.14,"26-100 books "
"2676",503.5868,2.91,"11-25 books "
"2677",442.989565789474,3.9,"11-25 books "
"2678",546.297181578947,1.57,"101-200 books "
"2679",524.749297368421,1.14,"26-100 books "
"2680",695.27922631579,1.17,"26-100 books "
"2681",421.138318421053,1.22,"More than 500 books"
"2682",545.60432368421,0.15,"26-100 books "
"2683",484.20765,2.44,"More than 500 books"
"2684",258.073892105263,0.49,"26-100 books "
"2685",583.485297368421,2.37,"26-100 books "
"2686",404.624828947368,0.95,"0-10 books "
"2687",507.743871052632,4.9,"26-100 books "
"2688",576.126384210526,2.19,"201-500 books "
"2689",499.569123684211,1.64,"26-100 books "
"2690",446.671073684211,3.79,"26-100 books "
"2691",233.414368421053,0.84,"0-10 books "
"2692",566.832426315789,5.12,"11-25 books "
"2693",468.124644736842,2.05,"11-25 books "
"2694",341.858863157895,0.97,"0-10 books "
"2695",531.275971052632,2.77,"26-100 books "
"2696",268.552647368421,1.81,"201-500 books "
"2697",452.988652631579,2.87,"26-100 books "
"2698",567.221894736842,2.84,"201-500 books "
"2699",502.549578947368,0.21,"0-10 books "
"2700",332.163147368421,-1.42,"11-25 books "
"2701",429.374552631579,0.76,"11-25 books "
"2702",461.552873684211,1.6,"0-10 books "
"2703",477.582592105263,1.58,"26-100 books "
"2704",448.720897368421,-0.1,"0-10 books "
"2705",506.022002631579,1.11,"26-100 books "
"2706",571.723326315789,2.61,"11-25 books "
"2707",558.829876315789,2.78,"0-10 books "
"2708",622.575665789474,4.94,"201-500 books "
"2709",522.416597368421,2.16,"More than 500 books"
"2710",522.908560526316,1.97,"201-500 books "
"2711",489.820107894737,2.81,"201-500 books "
"2712",460.942021052632,2.85,"26-100 books "
"2713",535.203463157895,-0.61,"0-10 books "
"2714",455.0426,2.01,"26-100 books "
"2715",642.737852631579,2.44,"More than 500 books"
"2716",650.826489473684,2.29,"201-500 books "
"2717",559.170142105263,1.35,"26-100 books "
"2718",662.203071052632,2.31,"101-200 books "
"2719",366.780773684211,-1.16,"11-25 books "
"2720",529.468028947368,2.59,"201-500 books "
"2721",481.407581578947,3.33,"101-200 books "
"2722",480.563042105263,2.05,"101-200 books "
"2723",430.419955263158,1.16,"0-10 books "
"2724",307.856197368421,0.51,"11-25 books "
"2725",469.477542105263,0.63,"11-25 books "
"2726",434.376147368421,2.31,"11-25 books "
"2727",408.380142105263,-0.3,"0-10 books "
"2728",572.46537631579,1.89,"201-500 books "
"2729",556.169189473684,3.78,"More than 500 books"
"2730",592.344681578947,2.05,"26-100 books "
"2731",347.426228947368,1.77,"11-25 books "
"2732",494.854507894737,0.45,"11-25 books "
"2733",524.683713157895,1.86,"0-10 books "
"2734",378.985489473684,0.69,"26-100 books "
"2735",553.475697368421,2.31,"11-25 books "
"2736",344.162894736842,0.59,"26-100 books "
"2737",332.187755263158,0.45,"0-10 books "
"2738",618.312005263158,2.78,"101-200 books "
"2739",256.393018421053,-0.0600000000000001,"11-25 books "
"2740",459.34315,3.27,"101-200 books "
"2741",507.735671052632,2.79,"11-25 books "
"2742",431.039021052632,2.76,"11-25 books "
"2743",491.697765789474,-0.97,"26-100 books "
"2744",314.423876315789,2.85,"11-25 books "
"2745",422.491210526316,1.07,"0-10 books "
"2746",379.395465789474,1.35,"11-25 books "
"2747",389.431455263158,0.75,"0-10 books "
"2748",353.772521052632,-2.04,"26-100 books "
"2749",402.136336842105,2.44,"26-100 books "
"2750",448.130552631579,0.53,"11-25 books "
"2751",451.824355263158,-0.54,"11-25 books "
"2752",279.699660526316,1.95,"26-100 books "
"2753",485.687636842105,1.68,"101-200 books "
"2754",416.075223684211,3.5,"11-25 books "
"2755",730.204328947368,1.05,"201-500 books "
"2756",482.735873684211,2.72,"26-100 books "
"2757",632.943728947368,2.51,"201-500 books "
"2758",506.198292105263,2.15,"26-100 books "
"2759",503.545805263158,2.81,"26-100 books "
"2760",422.847873684211,1.47,"26-100 books "
"2761",517.906957894737,0.71,"26-100 books "
"2762",432.244328947368,1.27,"More than 500 books"
"2763",542.406581578947,1.64,"26-100 books "
"2764",536.207886842105,2.17,"11-25 books "
"2765",675.330234210526,2.75,"101-200 books "
"2766",386.516589473684,2.14,"101-200 books "
"2767",420.088794736842,2.88,"11-25 books "
"2768",712.665936842105,1.57,"26-100 books "
"2769",574.006863157895,1.05,"26-100 books "
"2770",499.048476315789,2.16,"201-500 books "
"2771",316.789381578947,0.75,"26-100 books "
"2772",637.367276315789,1.2,"11-25 books "
"2773",474.204468421053,1.36,"More than 500 books"
"2774",254.142305263158,1.36,"0-10 books "
"2775",482.739986842105,0.65,"0-10 books "
"2776",429.026089473684,2.59,"26-100 books "
"2777",534.572115789474,1.35,"More than 500 books"
"2778",565.586136842105,2.16,"11-25 books "
"2779",322.077965789474,0.1,"11-25 books "
"2780",464.730118421053,1.41,"0-10 books "
"2781",508.399810526316,3.2,"26-100 books "
"2782",402.10765,1.89,"More than 500 books"
"2783",504.156647368421,2.03,"11-25 books "
"2784",473.068847368421,2.02,"0-10 books "
"2785",370.2942,1.89,"101-200 books "
"2786",418.998289473684,2.39,"0-10 books "
"2787",625.326542105263,5.09,"More than 500 books"
"2788",488.11465,-0.11,"11-25 books "
"2789",540.328063157895,1.62,"101-200 books "
"2790",648.428186842105,1.64,"201-500 books "
"2791",412.037047368421,2.35,"11-25 books "
"2792",555.222163157895,2.92,"More than 500 books"
"2793",448.614313157895,1.96,"26-100 books "
"2794",344.560544736842,2.06,"201-500 books "
"2795",324.509063157895,1.51,"0-10 books "
"2796",574.031455263158,1.09,"201-500 books "
"2797",610.891589473684,1.88,"More than 500 books"
"2798",451.336494736842,2.37,"11-25 books "
"2799",384.212571052632,0.0800000000000001,"11-25 books "
"2800",441.632578947368,1.04,"0-10 books "
"2801",645.677307894737,0.82,"26-100 books "
"2802",686.214847368421,0.4,"26-100 books "
"2803",432.896168421053,3.85,"101-200 books "
"2804",609.94457631579,2.48,"201-500 books "
"2805",629.401610526316,2.23,"26-100 books "
"2806",504.730610526316,2.44,"101-200 books "
"2807",379.206868421053,-0.12,"0-10 books "
"2808",412.065734210526,2.02,"101-200 books "
"2809",481.518271052632,2.35,"26-100 books "
"2810",380.826236842105,1.28,"11-25 books "
"2811",473.343526315789,2.72,"26-100 books "
"2812",627.929828947368,1.63,"26-100 books "
"2813",569.402921052632,1.74,"26-100 books "
"2814",572.379286842105,2.43,"26-100 books "
"2815",484.728307894737,2.65,"26-100 books "
"2816",404.620739473684,2.96,"26-100 books "
"2817",473.7699,2.14,"101-200 books "
"2818",605.377531578947,1.62,"101-200 books "
"2819",654.569494736842,1.62,"201-500 books "
"2820",400.484168421053,1.18,"0-10 books "
"2821",642.93052368421,2.75,"26-100 books "
"2822",487.823565789474,0.43,"11-25 books "
"2823",434.601634210526,1.1,"101-200 books "
"2824",326.907368421053,-1.09,"11-25 books "
"2825",446.773557894737,2.43,"101-200 books "
"2826",343.613547368421,1.92,"26-100 books "
"2827",282.200447368421,1.32,"101-200 books "
"2828",383.593521052632,1.92,"0-10 books "
"2829",661.891507894737,2.96,"201-500 books "
"2830",396.536184210526,3.32,"26-100 books "
"2831",612.822539473684,3.21,"201-500 books "
"2832",450.914221052632,1.05,"11-25 books "
"2833",598.871357894737,1.64,"201-500 books "
"2834",423.725207894737,0.67,"101-200 books "
"2835",431.116907894737,1.39,"More than 500 books"
"2836",640.175542105263,2.46,"101-200 books "
"2837",489.352752631579,2.57,"11-25 books "
"2838",434.831221052632,0.94,"0-10 books "
"2839",434.806613157895,2.43,"26-100 books "
"2840",382.06435,1.86,"11-25 books "
"2841",493.448315789474,1.34,"201-500 books "
"2842",346.852276315789,0.85,"26-100 books "
"2843",328.830123684211,4.9,"0-10 books "
"2844",439.152265789474,3.9,"11-25 books "
"2845",320.610273684211,1.91,"101-200 books "
"2846",517.128007894737,1.49,"26-100 books "
"2847",349.492465789474,-0.75,"11-25 books "
"2848",384.720936842105,0.62,"0-10 books "
"2849",599.244436842105,1.58,"11-25 books "
"2850",700.264431578947,2.31,"More than 500 books"
"2851",502.164223684211,0.62,"26-100 books "
"2852",312.169055263158,-0.97,"0-10 books "
"2853",293.093281578947,0.38,"26-100 books "
"2854",546.329978947368,1.18,"11-25 books "
"2855",270.151515789474,1.86,"26-100 books "
"2856",595.767910526316,3.78,"101-200 books "
"2857",651.65872368421,3.46,"101-200 books "
"2858",523.298026315789,5.09,"11-25 books "
"2859",425.78325,-1.03,"0-10 books "
"2860",563.798671052632,3.76,"More than 500 books"
"2861",386.295205263158,3,"26-100 books "
"2862",424.512336842105,0.39,"11-25 books "
"2863",583.370505263158,0.29,"26-100 books "
"2864",444.36705,1.6,"0-10 books "
"2865",513.294821052632,2.09,"201-500 books "
"2866",564.807189473684,2.23,"26-100 books "
"2867",596.70672368421,2.92,"More than 500 books"
"2868",620.566815789474,1.85,"26-100 books "
"2869",314.509957894737,0.92,"26-100 books "
"2870",441.882647368421,-1.12,"0-10 books "
"2871",540.123068421053,1.89,"201-500 books "
"2872",380.777047368421,0.88,"26-100 books "
"2873",589.683994736842,2.85,"11-25 books "
"2874",402.361818421053,1.37,"26-100 books "
"2875",508.444907894737,2.79,"101-200 books "
"2876",414.800221052632,3.38,"201-500 books "
"2877",447.634494736842,2.45,"201-500 books "
"2878",505.480855263158,2.92,"201-500 books "
"2879",495.412063157895,1.35,"11-25 books "
"2880",327.501826315789,-0.48,"11-25 books "
"2881",551.060994736842,1.67,"201-500 books "
"2882",636.477639473684,2.25,"201-500 books "
"2883",543.005139473684,3.25,"26-100 books "
"2884",380.018615789474,1.44,"11-25 books "
"2885",467.317005263158,1.46,"0-10 books "
"2886",603.454789473684,1.1,"More than 500 books"
"2887",435.298584210526,0.88,"11-25 books "
"2888",480.690144736842,1.43,"26-100 books "
"2889",371.343707894737,0.73,"11-25 books "
"2890",430.108397368421,1.81,"0-10 books "
"2891",349.812226315789,1.28,"26-100 books "
"2892",319.204092105263,0.9,"11-25 books "
"2893",419.580447368421,0.42,"26-100 books "
"2894",442.087639473684,1.87,"101-200 books "
"2895",503.701607894737,2.97,"26-100 books "
"2896",600.859705263158,2.04,"101-200 books "
"2897",384.589755263158,-0.3,"11-25 books "
"2898",261.677505263158,0.4,"0-10 books "
"2899",436.602278947368,2.04,"101-200 books "
"2900",248.001005263158,2.72,"0-10 books "
"2901",632.324668421053,1.36,"26-100 books "
"2902",456.227397368421,1.39,"11-25 books "
"2903",510.244671052632,2.13,"26-100 books "
"2904",476.254294736842,3.9,"201-500 books "
"2905",370.581176315789,0.88,"0-10 books "
"2906",337.8986,1.77,"0-10 books "
"2907",489.488042105263,2.81,"More than 500 books"
"2908",575.27365,2.02,"0-10 books "
"2909",476.233802631579,1.58,"26-100 books "
"2910",511.105597368421,-1.7,"0-10 books "
"2911",528.77107631579,1.35,"201-500 books "
"2912",378.559139473684,2.67,"11-25 books "
"2913",664.921165789474,4.9,"26-100 books "
"2914",569.284034210526,0.96,"26-100 books "
"2915",357.7697,1.42,"11-25 books "
"2916",611.358960526316,2.19,"26-100 books "
"2917",487.909660526316,-0.04,"0-10 books "
"2918",453.714307894737,0.92,"11-25 books "
"2919",373.869113157895,2.45,"201-500 books "
"2920",352.181847368421,4.85,"More than 500 books"
"2921",320.999747368421,1.56,"11-25 books "
"2922",384.708631578947,1.21,"11-25 books "
"2923",480.677839473684,2.72,"0-10 books "
"2924",498.843481578947,3.33,"26-100 books "
"2925",362.488418421053,0.96,"11-25 books "
"2926",518.870376315789,2.43,"26-100 books "
"2927",676.109163157895,1.34,"26-100 books "
"2928",449.266152631579,3.2,"26-100 books "
"2929",492.759571052632,1.42,"26-100 books "
"2930",291.674802631579,0.74,"11-25 books "
"2931",360.725555263158,5.03,"201-500 books "
"2932",308.167778947368,-1.41,"0-10 books "
"2933",452.250710526316,1.81,"0-10 books "
"2934",589.897176315789,0.47,"26-100 books "
"2935",370.138405263158,3.17,"26-100 books "
"2936",521.207197368421,0.72,"201-500 books "
"2937",422.5896,1.18,"More than 500 books"
"2938",376.652784210526,1.04,"11-25 books "
"2939",559.772792105263,1.96,"More than 500 books"
"2940",330.281410526316,1.26,"11-25 books "
"2941",473.011452631579,1.95,"11-25 books "
"2942",498.359721052632,1.1,"101-200 books "
"2943",437.643586842105,1.6,"0-10 books "
"2944",282.577626315789,2.22,"0-10 books "
"2945",455.612457894737,2.31,"101-200 books "
"2946",440.747044736842,-0.42,"0-10 books "
"2947",316.748394736842,1.11,"More than 500 books"
"2948",428.657113157895,1.63,"26-100 books "
"2949",295.614578947368,1.35,"0-10 books "
"2950",470.904226315789,2.31,"101-200 books "
"2951",497.199513157895,1.81,"0-10 books "
"2952",557.940244736842,1.71,"26-100 books "
"2953",747.308155263158,2.77,"201-500 books "
"2954",602.897236842105,1.58,"101-200 books "
"2955",258.516663157895,1.06,"11-25 books "
"2956",528.28732631579,3.08,"26-100 books "
"2957",373.209068421053,3.18,"More than 500 books"
"2958",423.942494736842,1.05,"26-100 books "
"2959",286.279628947368,1.14,"More than 500 books"
"2960",310.463586842105,2.28,"0-10 books "
"2961",415.562765789474,1.88,"26-100 books "
"2962",351.439810526316,1.5,"201-500 books "
"2963",406.424589473684,0.97,"11-25 books "
"2964",298.693431578947,1.77,"26-100 books "
"2965",515.201168421053,2,"26-100 books "
"2966",439.381844736842,0.25,"More than 500 books"
"2967",638.662765789474,2.59,"More than 500 books"
"2968",372.946681578947,0.83,"0-10 books "
"2969",458.912689473684,2.02,"26-100 books "
"2970",557.042418421053,2.1,"101-200 books "
"2971",674.153618421053,-0.74,"26-100 books "
"2972",403.895089473684,3.24,"101-200 books "
"2973",408.990992105263,3.9,"11-25 books "
"2974",577.999944736842,2.78,"101-200 books "
"2975",433.671007894737,3.42,"11-25 books "
"2976",454.427639473684,1.49,"0-10 books "
"2977",462.680276315789,1.56,"0-10 books "
"2978",291.998660526316,1.65,"26-100 books "
"2979",301.874776315789,3.93,"11-25 books "
"2980",565.61482631579,1.63,"0-10 books "
"2981",507.551181578947,0.0600000000000001,"26-100 books "
"2982",358.101771052632,2.78,"26-100 books "
"2983",350.623973684211,1.77,"0-10 books "
"2984",378.231147368421,-0.3,"11-25 books "
"2985",380.592565789474,1.71,"11-25 books "
"2986",586.059894736842,2.8,"101-200 books "
"2987",663.420681578947,1.79,"26-100 books "
"2988",421.261307894737,-0.75,"11-25 books "
"2989",473.523915789474,1.89,"101-200 books "
"2990",292.564434210526,1.81,"More than 500 books"
"2991",406.695173684211,0.47,"11-25 books "
"2992",426.443294736842,1.3,"201-500 books "
"2993",508.395710526316,2.13,"26-100 books "
